"RouteTableName","RouteTableId","SubnetId","SubnetName","Destination","NextHop"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-021c670ec9f852dab","pb-prod-app-private-subnet-zc","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-021c670ec9f852dab","pb-prod-app-private-subnet-zc","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-021c670ec9f852dab","pb-prod-app-private-subnet-zc","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-021c670ec9f852dab","pb-prod-app-private-subnet-zc","10.210.0.0/16","local"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-021c670ec9f852dab","pb-prod-app-private-subnet-zc","10.211.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-021c670ec9f852dab","pb-prod-app-private-subnet-zc","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-0e97c2a96d9432679","pb-prod-app-cluster-private-subnet-zb","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-0e97c2a96d9432679","pb-prod-app-cluster-private-subnet-zb","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-0e97c2a96d9432679","pb-prod-app-cluster-private-subnet-zb","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-0e97c2a96d9432679","pb-prod-app-cluster-private-subnet-zb","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-0e97c2a96d9432679","pb-prod-app-cluster-private-subnet-zb","10.210.0.0/16","local"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-0e97c2a96d9432679","pb-prod-app-cluster-private-subnet-zb","10.211.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-0e97c2a96d9432679","pb-prod-app-cluster-private-subnet-zb","0.0.0.0/0","tgw-0cccd47a259444dcb"
"network-gwlb-rt","rtb-0eb4a57bb6c58ae00","subnet-053c4bbd7d1a4f65f","network-gwlb-private-subnet-zb","10.212.0.0/23","local"
"network-gwlb-rt","rtb-0eb4a57bb6c58ae00","subnet-0d9a2f0848d8e89d7","network-gwlb-private-subnet-za","10.212.0.0/23","local"
